stock_id,warehouse_id,product_id,quantity
ST028063,WH007,P00303,197
ST028064,WH007,P04013,126
ST028065,WH009,P04559,75
ST028066,WH001,P01973,106
ST028067,WH010,P00528,101
ST028068,WH004,P03086,31
ST028069,WH006,P03679,66
ST028070,WH007,P03575,102
ST028071,WH005,P00146,0
ST028072,WH008,P02717,104
ST028073,WH009,P01287,147
ST028074,WH008,P03611,61
ST028075,WH005,P03701,33
ST028076,WH003,P03804,162
ST028077,WH001,P00681,101
ST028078,WH010,P01236,77
ST028079,WH005,P03076,60
ST028080,WH008,P03137,206
ST028081,WH002,P03800,119
ST028082,WH007,P02567,88
ST028083,WH001,P01670,0
ST028084,WH005,P01251,104
ST028085,WH005,P02578,45
ST028086,WH006,P02437,0
ST028087,WH003,P02281,72
ST028088,WH006,P01662,158
ST028089,WH010,P04544,105
ST028090,WH003,P00277,58
ST028091,WH002,P02314,158
ST028092,WH010,P01376,55
ST028093,WH004,P03959,31
ST028094,WH006,P00069,184
ST028095,WH007,P03420,60
ST028096,WH001,P00989,81
ST028097,WH002,P03294,98
ST028098,WH009,P03267,64
ST028099,WH006,P00776,108
ST028100,WH002,P02837,51
ST028101,WH001,P01949,206
ST028102,WH007,P03962,81
ST028103,WH008,P01522,190
ST028104,WH002,P01539,181
ST028105,WH005,P01752,0
ST028106,WH009,P00282,51
ST028107,WH010,P01917,79
ST028108,WH002,P00110,93
ST028109,WH010,P04092,149
ST028110,WH010,P00816,126
ST028111,WH007,P01622,71
ST028112,WH007,P02708,132
ST028113,WH008,P01509,67
ST028114,WH008,P00262,121
ST028115,WH006,P04167,0
ST028116,WH008,P00659,125
ST028117,WH008,P00481,0
ST028118,WH003,P00082,63
ST028119,WH006,P02989,51
ST028120,WH009,P04743,126
ST028121,WH010,P04963,0
ST028122,WH005,P01184,175
ST028123,WH004,P01074,87
ST028124,WH010,P01402,99
ST028125,WH001,P01156,121
ST028126,WH006,P04222,81
ST028127,WH001,P01787,211
ST028128,WH007,P00599,100
ST028129,WH004,P01107,13
ST028130,WH003,P04025,55
ST028131,WH007,P04749,0
ST028132,WH008,P02160,52
ST028133,WH005,P04068,92
ST028134,WH004,P00098,85
ST028135,WH002,P00992,102
ST028136,WH009,P03998,130
ST028137,WH007,P03120,44
ST028138,WH005,P02782,70
ST028139,WH004,P01623,204
ST028140,WH004,P02873,97
ST028141,WH005,P01795,111
ST028142,WH008,P00323,89
ST028143,WH002,P00603,51
ST028144,WH004,P01621,89
ST028145,WH007,P00180,161
ST028146,WH006,P00493,113
ST028147,WH002,P03237,161
ST028148,WH004,P03921,69
ST028149,WH003,P03547,175
ST028150,WH003,P03689,124
ST028151,WH003,P04240,187
ST028152,WH010,P02478,126
ST028153,WH002,P00031,78
ST028154,WH003,P04658,130
ST028155,WH004,P04960,113
ST028156,WH010,P04714,128
ST028157,WH007,P03833,78
ST028158,WH006,P03112,86
ST028159,WH002,P03619,70
ST028160,WH001,P01821,73
ST028161,WH003,P04595,105
ST028162,WH005,P02443,20
ST028163,WH004,P01783,101
ST028164,WH003,P00765,68
ST028165,WH004,P01887,81
ST028166,WH001,P00503,20
ST028167,WH001,P02371,94
ST028168,WH004,P00015,42
ST028169,WH003,P00217,124
ST028170,WH007,P04867,196
ST028171,WH009,P03542,254
ST028172,WH001,P03565,107
ST028173,WH008,P02306,9
ST028174,WH004,P02885,53
ST028175,WH003,P02665,83
ST028176,WH003,P03752,126
ST028177,WH008,P03161,91
ST028178,WH008,P02120,156
ST028179,WH001,P01893,143
ST028180,WH008,P02970,166
ST028181,WH004,P00573,170
ST028182,WH010,P04327,60
ST028183,WH009,P02529,78
ST028184,WH003,P03015,73
ST028185,WH008,P00847,69
ST028186,WH009,P04802,62
ST028187,WH005,P01536,53
ST028188,WH006,P03372,146
ST028189,WH002,P03311,63
ST028190,WH010,P03321,0
ST028191,WH004,P01110,103
ST028192,WH008,P00123,100
ST028193,WH004,P03008,94
ST028194,WH003,P01899,116
ST028195,WH001,P01108,120
ST028196,WH002,P03374,90
ST028197,WH010,P04430,55
ST028198,WH009,P00569,63
ST028199,WH007,P01672,159
ST028200,WH005,P03545,0
ST028201,WH008,P01052,99
ST028202,WH008,P01083,41
ST028203,WH009,P02430,129
ST028204,WH008,P04876,67
ST028205,WH003,P03828,122
ST028206,WH005,P02280,68
ST028207,WH007,P00808,140
ST028208,WH006,P01856,116
ST028209,WH007,P00460,114
ST028210,WH005,P02382,124
ST028211,WH007,P04009,2
ST028212,WH009,P03730,62
ST028213,WH008,P00533,70
ST028214,WH007,P02428,108
ST028215,WH003,P01593,51
ST028216,WH003,P02924,131
ST028217,WH010,P04178,140
ST028218,WH001,P00508,42
ST028219,WH002,P02332,88
ST028220,WH009,P04949,0
ST028221,WH002,P00558,149
ST028222,WH003,P02272,111
ST028223,WH003,P01184,40
ST028224,WH004,P04557,172
ST028225,WH003,P00982,48
ST028226,WH008,P01299,259
ST028227,WH003,P00635,121
ST028228,WH009,P03374,104
ST028229,WH007,P03633,86
ST028230,WH004,P04756,110
ST028231,WH008,P03375,92
ST028232,WH006,P04791,41
ST028233,WH006,P02737,140
ST028234,WH009,P03944,107
ST028235,WH008,P01252,95
ST028236,WH007,P04251,142
ST028237,WH006,P01821,2
ST028238,WH001,P03958,148
ST028239,WH001,P01443,30
ST028240,WH009,P01267,5
ST028241,WH005,P04811,94
ST028242,WH006,P03348,165
ST028243,WH006,P04915,53
ST028244,WH002,P01057,136
ST028245,WH004,P00598,47
ST028246,WH005,P01388,103
ST028247,WH006,P02091,100
ST028248,WH006,P00961,170
ST028249,WH009,P01215,111
ST028250,WH005,P04751,134
ST028251,WH009,P02023,129
ST028252,WH006,P01110,110
ST028253,WH010,P03921,176
ST028254,WH007,P02388,103
ST028255,WH008,P00382,35
ST028256,WH005,P01419,85
ST028257,WH008,P03745,119
ST028258,WH010,P01245,164
ST028259,WH008,P00487,139
ST028260,WH006,P03223,121
ST028261,WH008,P01393,9
ST028262,WH001,P04613,104
ST028263,WH008,P00284,145
ST028264,WH004,P00745,109
ST028265,WH002,P00758,110
ST028266,WH010,P04013,71
ST028267,WH002,P03869,188
ST028268,WH009,P03413,135
ST028269,WH003,P02827,58
ST028270,WH007,P00742,21
ST028271,WH006,P03339,49
ST028272,WH009,P04448,67
ST028273,WH001,P02330,87
ST028274,WH006,P03078,100
ST028275,WH010,P03172,93
ST028276,WH003,P04242,119
ST028277,WH007,P03997,41
ST028278,WH005,P04954,137
ST028279,WH002,P01653,77
ST028280,WH007,P01913,53
ST028281,WH006,P02367,84
ST028282,WH001,P03579,145
ST028283,WH009,P01678,119
ST028284,WH010,P00733,146
ST028285,WH001,P01959,78
ST028286,WH004,P03889,135
ST028287,WH010,P04992,111
ST028288,WH002,P04206,140
ST028289,WH006,P00013,102
ST028290,WH005,P02315,146
ST028291,WH001,P04895,182
ST028292,WH006,P03942,68
ST028293,WH008,P03488,163
ST028294,WH001,P03140,54
ST028295,WH005,P01267,93
ST028296,WH009,P03394,168
ST028297,WH008,P02301,37
ST028298,WH005,P02176,57
ST028299,WH005,P02377,145
ST028300,WH002,P01995,8
ST028301,WH009,P04472,93
ST028302,WH004,P02879,27
ST028303,WH006,P01185,164
ST028304,WH007,P01869,151
ST028305,WH004,P04386,39
ST028306,WH008,P04921,37
ST028307,WH001,P02314,81
ST028308,WH002,P00434,218
ST028309,WH004,P00882,13
ST028310,WH001,P02582,116
ST028311,WH010,P02883,97
ST028312,WH001,P03782,26
ST028313,WH007,P01020,208
ST028314,WH007,P04146,99
ST028315,WH008,P00925,21
ST028316,WH002,P02285,109
ST028317,WH010,P04306,0
ST028318,WH010,P01130,127
ST028319,WH009,P04933,57
ST028320,WH005,P03792,105
ST028321,WH010,P01581,149
ST028322,WH010,P04268,72
ST028323,WH004,P03154,141
ST028324,WH010,P00092,77
ST028325,WH007,P00926,144
ST028326,WH001,P01810,31
ST028327,WH004,P04259,89
ST028328,WH003,P01210,41
ST028329,WH004,P04528,126
ST028330,WH004,P03064,108
ST028331,WH004,P03755,125
ST028332,WH006,P01082,65
ST028333,WH002,P04454,52
ST028334,WH003,P00380,123
ST028335,WH007,P03289,57
ST028336,WH006,P03616,58
ST028337,WH004,P00082,114
ST028338,WH009,P02083,118
ST028339,WH010,P04067,31
ST028340,WH007,P04163,123
ST028341,WH010,P04431,113
ST028342,WH007,P02899,76
ST028343,WH004,P03283,161
ST028344,WH008,P00150,155
ST028345,WH010,P04050,112
ST028346,WH006,P00068,87
ST028347,WH005,P01680,166
ST028348,WH001,P00724,100
ST028349,WH006,P01676,165
ST028350,WH004,P02478,222
ST028351,WH002,P03617,141
ST028352,WH007,P00231,145
ST028353,WH004,P01532,118
ST028354,WH006,P03915,61
ST028355,WH010,P04191,139
ST028356,WH004,P03000,121
ST028357,WH003,P02688,13
ST028358,WH010,P04766,44
ST028359,WH001,P02115,114
ST028360,WH001,P00565,0
ST028361,WH010,P01981,218
ST028362,WH009,P04707,142
ST028363,WH009,P02384,51
ST028364,WH004,P01528,153
ST028365,WH005,P01918,199
ST028366,WH006,P04841,154
ST028367,WH003,P01278,57
ST028368,WH009,P03301,1
ST028369,WH010,P02735,8
ST028370,WH003,P00845,61
ST028371,WH003,P04413,92
ST028372,WH002,P00352,126
ST028373,WH004,P02755,118
ST028374,WH002,P01658,137
ST028375,WH003,P02886,88
ST028376,WH002,P02126,72
ST028377,WH009,P01174,68
ST028378,WH004,P00150,111
ST028379,WH003,P02780,90
ST028380,WH010,P02657,121
ST028381,WH009,P04278,43
ST028382,WH009,P02986,23
ST028383,WH006,P03636,133
ST028384,WH004,P04867,141
ST028385,WH004,P04961,57
ST028386,WH003,P03266,113
ST028387,WH001,P04453,128
ST028388,WH006,P04808,29
ST028389,WH010,P00897,79
ST028390,WH008,P00505,38
ST028391,WH004,P03567,52
ST028392,WH004,P03885,160
ST028393,WH004,P00394,22
ST028394,WH002,P02827,213
ST028395,WH008,P02318,93
ST028396,WH005,P02253,203
ST028397,WH009,P04051,169
ST028398,WH009,P04750,97
ST028399,WH001,P02928,83
ST028400,WH002,P04446,6
ST028401,WH005,P02371,0
ST028402,WH003,P02655,73
ST028403,WH008,P01631,121
ST028404,WH005,P00346,133
ST028405,WH001,P00786,118
ST028406,WH007,P02277,126
ST028407,WH008,P04450,187
ST028408,WH007,P00257,167
ST028409,WH010,P01875,108
ST028410,WH004,P04092,85
ST028411,WH002,P04393,62
ST028412,WH009,P00864,63
ST028413,WH010,P01685,114
ST028414,WH001,P03207,5
ST028415,WH003,P02593,124
ST028416,WH010,P00648,118
ST028417,WH010,P04180,116
ST028418,WH008,P04622,0
ST028419,WH001,P00094,30
ST028420,WH007,P01503,71
ST028421,WH001,P00623,104
ST028422,WH008,P04043,107
ST028423,WH006,P00637,33
ST028424,WH001,P04917,127
ST028425,WH003,P01632,109
ST028426,WH005,P02299,106
ST028427,WH006,P01049,139
ST028428,WH004,P00579,106
ST028429,WH006,P04855,160
ST028430,WH009,P04898,129
ST028431,WH007,P01278,150
ST028432,WH005,P02817,139
ST028433,WH010,P03371,123
ST028434,WH004,P02144,187
ST028435,WH002,P02603,74
ST028436,WH001,P01138,149
ST028437,WH005,P04424,87
ST028438,WH001,P03361,87
ST028439,WH003,P04053,106
ST028440,WH010,P02740,23
ST028441,WH001,P03680,140
ST028442,WH003,P02899,112
ST028443,WH003,P01168,203
ST028444,WH006,P03662,157
ST028445,WH004,P01187,86
ST028446,WH004,P04506,37
ST028447,WH003,P00926,208
ST028448,WH002,P04297,57
ST028449,WH007,P01419,147
ST028450,WH006,P02614,155
ST028451,WH002,P01985,0
ST028452,WH001,P04619,98
ST028453,WH007,P02382,178
ST028454,WH010,P04082,93
ST028455,WH008,P00168,44
ST028456,WH004,P02389,104
ST028457,WH006,P02944,182
ST028458,WH008,P02098,112
ST028459,WH003,P00902,134
ST028460,WH007,P04667,25
ST028461,WH002,P04786,104
ST028462,WH006,P04648,89
ST028463,WH010,P00126,60
ST028464,WH005,P02644,101
ST028465,WH008,P04310,153
ST028466,WH003,P02464,128
ST028467,WH009,P03172,65
ST028468,WH009,P03638,81
ST028469,WH001,P00110,77
ST028470,WH010,P00104,42
ST028471,WH001,P03405,123
ST028472,WH002,P04509,117
ST028473,WH006,P03539,136
ST028474,WH010,P01289,63
ST028475,WH001,P03692,141
ST028476,WH007,P02648,98
ST028477,WH005,P03740,24
ST028478,WH006,P03043,26
ST028479,WH010,P04386,125
ST028480,WH002,P02519,176
ST028481,WH003,P02615,32
ST028482,WH009,P00173,117
ST028483,WH003,P01300,126
ST028484,WH002,P01323,47
ST028485,WH001,P01573,111
ST028486,WH007,P00100,0
ST028487,WH003,P01983,111
ST028488,WH005,P01096,177
ST028489,WH010,P02688,115
ST028490,WH004,P04187,81
ST028491,WH002,P04183,29
ST028492,WH005,P03363,116
ST028493,WH007,P00096,135
ST028494,WH010,P00209,64
ST028495,WH004,P02707,109
ST028496,WH002,P02960,49
ST028497,WH007,P01435,72
ST028498,WH004,P04120,144
ST028499,WH009,P01087,147
ST028500,WH007,P01920,138
ST028501,WH009,P00464,122
ST028502,WH004,P00282,89
ST028503,WH005,P00063,122
ST028504,WH006,P02416,0
ST028505,WH006,P00596,241
ST028506,WH006,P03294,58
ST028507,WH004,P01283,46
ST028508,WH003,P04990,16
ST028509,WH001,P04986,143
ST028510,WH009,P02700,0
ST028511,WH002,P01267,66
ST028512,WH002,P03691,117
ST028513,WH005,P02545,107
ST028514,WH002,P02831,165
ST028515,WH005,P04366,93
ST028516,WH002,P04144,125
ST028517,WH001,P00777,154
ST028518,WH003,P02999,108
ST028519,WH005,P00286,51
ST028520,WH002,P01620,102
ST028521,WH005,P01729,143
ST028522,WH006,P00813,8
ST028523,WH005,P03694,150
ST028524,WH003,P04694,40
ST028525,WH007,P01836,249
ST028526,WH010,P02858,177
ST028527,WH003,P01279,31
ST028528,WH008,P03549,46
ST028529,WH009,P02085,93
ST028530,WH005,P01485,92
ST028531,WH003,P01955,47
ST028532,WH002,P04591,160
ST028533,WH004,P01404,111
ST028534,WH010,P03625,70
ST028535,WH002,P04387,126
ST028536,WH008,P02185,207
ST028537,WH004,P00951,195
ST028538,WH006,P01105,110
ST028539,WH009,P02599,74
ST028540,WH003,P03300,49
ST028541,WH003,P03691,123
ST028542,WH005,P01317,152
ST028543,WH001,P01840,156
ST028544,WH007,P00996,57
ST028545,WH009,P00672,31
ST028546,WH002,P00870,218
ST028547,WH001,P02458,5
ST028548,WH008,P04458,89
ST028549,WH008,P02452,35
ST028550,WH004,P04630,0
ST028551,WH004,P01021,78
ST028552,WH009,P00536,124
ST028553,WH010,P03241,45
ST028554,WH008,P03558,88
ST028555,WH007,P02184,96
ST028556,WH009,P02772,64
ST028557,WH009,P04290,144
ST028558,WH006,P00478,166
ST028559,WH004,P04113,183
ST028560,WH007,P04580,161
ST028561,WH002,P01411,125
ST028562,WH007,P03454,41
ST028563,WH008,P01945,42
ST028564,WH002,P02811,56
ST028565,WH006,P02211,37
ST028566,WH005,P02670,84
ST028567,WH007,P04833,129
ST028568,WH008,P03972,56
ST028569,WH007,P04136,211
ST028570,WH009,P01504,191
ST028571,WH004,P02946,76
ST028572,WH009,P04260,52
ST028573,WH001,P02719,120
ST028574,WH002,P01718,0
ST028575,WH008,P01442,91
ST028576,WH009,P02239,120
ST028577,WH009,P03828,83
ST028578,WH003,P00562,191
ST028579,WH007,P01029,83
ST028580,WH008,P03066,26
ST028581,WH001,P00201,122
ST028582,WH007,P00780,103
ST028583,WH003,P03847,74
ST028584,WH005,P04421,55
ST028585,WH004,P01893,89
ST028586,WH004,P02614,161
ST028587,WH009,P02080,112
ST028588,WH006,P04895,182
ST028589,WH007,P01930,111
ST028590,WH009,P01758,118
ST028591,WH008,P02363,87
ST028592,WH007,P04279,57
ST028593,WH006,P00954,5
ST028594,WH001,P02379,109
ST028595,WH009,P02129,106
ST028596,WH009,P04853,115
ST028597,WH004,P02001,74
ST028598,WH009,P02221,147
ST028599,WH005,P03705,22
ST028600,WH008,P01210,141
ST028601,WH001,P00200,61
ST028602,WH005,P00431,122
ST028603,WH009,P02762,186
ST028604,WH008,P02815,94
ST028605,WH006,P01322,36
ST028606,WH002,P03200,68
ST028607,WH003,P04951,69
ST028608,WH006,P02065,0
ST028609,WH009,P02611,71
ST028610,WH003,P00687,187
ST028611,WH002,P02988,96
ST028612,WH010,P02550,88
ST028613,WH009,P00879,67
ST028614,WH008,P04664,152
ST028615,WH009,P02068,56
ST028616,WH003,P03587,118
ST028617,WH008,P03828,78
ST028618,WH006,P01876,42
ST028619,WH010,P01936,45
ST028620,WH007,P01863,100
ST028621,WH009,P03331,96
ST028622,WH006,P00515,62
ST028623,WH005,P01775,175
ST028624,WH007,P02055,143
ST028625,WH006,P01476,92
ST028626,WH002,P04826,147
ST028627,WH006,P02287,52
ST028628,WH007,P00393,118
ST028629,WH005,P00487,36
ST028630,WH009,P02872,58
ST028631,WH007,P02210,129
ST028632,WH005,P04869,112
ST028633,WH004,P02023,108
ST028634,WH005,P04362,67
ST028635,WH010,P02615,93
ST028636,WH009,P00495,126
ST028637,WH001,P01028,28
ST028638,WH010,P03632,137
ST028639,WH004,P00565,151
ST028640,WH008,P03063,46
ST028641,WH010,P02770,148
ST028642,WH010,P03432,121
ST028643,WH005,P01046,108
ST028644,WH003,P04471,103
ST028645,WH004,P02356,141
ST028646,WH001,P01976,107
ST028647,WH010,P03415,95
ST028648,WH009,P03068,65
ST028649,WH002,P03136,0
ST028650,WH010,P00850,58
ST028651,WH007,P04513,150
ST028652,WH010,P01890,17
ST028653,WH008,P03207,68
ST028654,WH005,P04289,151
ST028655,WH002,P00987,50
ST028656,WH003,P02771,138
ST028657,WH002,P02862,14
ST028658,WH004,P01472,133
ST028659,WH009,P02711,83
ST028660,WH006,P02227,95
ST028661,WH007,P00436,99
ST028662,WH001,P03978,190
ST028663,WH009,P04692,162
ST028664,WH001,P03288,43
ST028665,WH008,P01482,157
ST028666,WH003,P00260,113
ST028667,WH009,P03527,44
ST028668,WH006,P03693,146
ST028669,WH009,P00922,68
ST028670,WH002,P03988,129
ST028671,WH004,P01313,88
ST028672,WH009,P00679,153
ST028673,WH005,P01713,178
ST028674,WH002,P01169,41
ST028675,WH001,P00035,212
ST028676,WH005,P00574,188
ST028677,WH002,P04783,48
ST028678,WH008,P01525,69
ST028679,WH003,P03705,249
ST028680,WH010,P00935,164
ST028681,WH002,P03351,118
ST028682,WH007,P01123,98
ST028683,WH003,P02017,66
ST028684,WH004,P02819,63
ST028685,WH006,P03322,107
ST028686,WH005,P03248,125
ST028687,WH009,P03933,88
ST028688,WH010,P01087,113
ST028689,WH008,P00702,164
ST028690,WH009,P02869,44
ST028691,WH006,P04762,147
ST028692,WH001,P04578,79
ST028693,WH008,P04147,172
ST028694,WH005,P00821,106
ST028695,WH007,P03861,34
ST028696,WH005,P04874,111
ST028697,WH008,P01517,28
ST028698,WH001,P01688,109
ST028699,WH009,P00730,93
ST028700,WH004,P04374,142
ST028701,WH010,P01861,53
ST028702,WH004,P00602,47
ST028703,WH004,P04290,71
ST028704,WH007,P01630,96
ST028705,WH003,P01763,106
ST028706,WH002,P00364,155
ST028707,WH006,P00862,184
ST028708,WH001,P00579,2
ST028709,WH007,P02248,110
ST028710,WH001,P02190,27
ST028711,WH001,P01867,157
ST028712,WH007,P01061,139
ST028713,WH002,P00906,157
ST028714,WH009,P04554,8
ST028715,WH010,P00304,156
ST028716,WH005,P02004,47
ST028717,WH003,P00573,95
ST028718,WH010,P04723,29
ST028719,WH002,P01390,173
ST028720,WH003,P02079,109
ST028721,WH005,P00523,101
ST028722,WH007,P03438,120
ST028723,WH008,P02705,6
ST028724,WH007,P04317,140
ST028725,WH004,P00631,190
ST028726,WH006,P01827,155
ST028727,WH004,P00769,57
ST028728,WH005,P04792,4
ST028729,WH004,P04953,122
ST028730,WH003,P01281,163
ST028731,WH004,P03007,79
ST028732,WH004,P02272,163
ST028733,WH008,P01370,148
ST028734,WH005,P03643,97
ST028735,WH002,P04868,126
ST028736,WH009,P03895,74
ST028737,WH003,P02065,12
ST028738,WH001,P01915,49
ST028739,WH009,P00331,150
ST028740,WH001,P01353,98
ST028741,WH001,P03535,0
ST028742,WH008,P03461,27
ST028743,WH008,P04090,140
ST028744,WH003,P04736,16
ST028745,WH006,P02721,79
ST028746,WH005,P04806,200
ST028747,WH004,P00037,86
ST028748,WH001,P00593,118
ST028749,WH004,P04590,152
ST028750,WH003,P02081,111
ST028751,WH001,P04787,119
ST028752,WH005,P01650,135
ST028753,WH005,P03027,86
ST028754,WH007,P03494,140
ST028755,WH007,P02470,0
ST028756,WH005,P03343,75
ST028757,WH006,P00546,124
ST028758,WH004,P00413,105
ST028759,WH001,P01124,14
ST028760,WH010,P01038,50
ST028761,WH009,P02186,101
ST028762,WH006,P00339,52
ST028763,WH003,P04464,58
ST028764,WH001,P01608,101
ST028765,WH005,P02196,67
ST028766,WH010,P03963,76
ST028767,WH001,P01837,59
ST028768,WH003,P01253,106
ST028769,WH002,P03300,86
ST028770,WH010,P03332,30
ST028771,WH003,P04097,140
ST028772,WH007,P04619,134
ST028773,WH004,P02404,183
ST028774,WH009,P02620,134
ST028775,WH003,P03299,182
ST028776,WH001,P02951,48
ST028777,WH005,P04481,163
ST028778,WH008,P02614,108
ST028779,WH009,P00980,181
ST028780,WH005,P02527,111
ST028781,WH008,P02948,96
ST028782,WH002,P01472,7
ST028783,WH005,P03042,112
ST028784,WH009,P02198,0
ST028785,WH008,P01880,0
ST028786,WH004,P01106,127
ST028787,WH003,P03223,80
ST028788,WH009,P01689,93
ST028789,WH003,P00495,149
ST028790,WH010,P04707,98
ST028791,WH005,P01222,116
ST028792,WH010,P00309,85
ST028793,WH009,P02387,23
ST028794,WH002,P02201,67
ST028795,WH007,P03857,137
ST028796,WH004,P01687,185
ST028797,WH004,P01281,140
ST028798,WH004,P02133,65
ST028799,WH002,P04409,111
ST028800,WH007,P03041,84
ST028801,WH009,P01138,79
ST028802,WH005,P00959,143
ST028803,WH006,P00692,233
ST028804,WH008,P03345,84
ST028805,WH001,P01596,64
ST028806,WH003,P02939,143
ST028807,WH006,P02704,108
ST028808,WH010,P03679,103
ST028809,WH003,P00091,97
ST028810,WH001,P00026,169
ST028811,WH003,P00019,92
ST028812,WH010,P01422,105
ST028813,WH010,P04029,103
ST028814,WH008,P00388,109
ST028815,WH008,P00709,125
ST028816,WH001,P00817,123
ST028817,WH001,P01835,111
ST028818,WH003,P01329,178
ST028819,WH004,P01307,110
ST028820,WH004,P02907,118
ST028821,WH005,P02611,195
ST028822,WH004,P03521,107
ST028823,WH007,P01807,163
ST028824,WH010,P03136,156
ST028825,WH003,P01374,63
ST028826,WH009,P02152,84
ST028827,WH007,P00405,140
ST028828,WH010,P04822,115
ST028829,WH008,P04771,160
ST028830,WH006,P00253,130
ST028831,WH002,P03378,113
ST028832,WH006,P01639,49
ST028833,WH002,P02992,57
ST028834,WH009,P01872,118
ST028835,WH005,P01236,103
ST028836,WH002,P02616,133
ST028837,WH001,P00433,29
ST028838,WH007,P02155,93
ST028839,WH009,P03351,86
ST028840,WH002,P02570,189
ST028841,WH010,P04768,61
ST028842,WH004,P01516,103
ST028843,WH010,P04609,58
ST028844,WH010,P03373,65
ST028845,WH009,P00089,114
ST028846,WH002,P01514,152
ST028847,WH010,P01579,68
ST028848,WH001,P00278,141
ST028849,WH006,P02551,115
ST028850,WH008,P03300,73
ST028851,WH005,P02229,85
ST028852,WH005,P01163,155
ST028853,WH009,P01571,127
ST028854,WH006,P00675,16
ST028855,WH002,P03968,61
ST028856,WH009,P01491,100
ST028857,WH010,P03757,139
ST028858,WH004,P03554,140
ST028859,WH010,P00182,52
ST028860,WH003,P02254,211
ST028861,WH001,P01712,74
ST028862,WH008,P03422,40
ST028863,WH001,P03999,18
ST028864,WH002,P01643,196
ST028865,WH005,P03815,105
ST028866,WH001,P02226,112
ST028867,WH007,P02434,77
ST028868,WH006,P04863,161
ST028869,WH005,P02042,89
ST028870,WH003,P01061,126
ST028871,WH005,P00966,210
ST028872,WH004,P00998,173
ST028873,WH009,P03859,168
ST028874,WH002,P03332,80
ST028875,WH005,P00072,114
ST028876,WH001,P04080,81
ST028877,WH004,P02171,88
ST028878,WH002,P03335,77
ST028879,WH003,P04177,96
ST028880,WH005,P00211,132
ST028881,WH002,P01612,133
ST028882,WH004,P01115,52
ST028883,WH003,P03921,167
ST028884,WH010,P00848,144
ST028885,WH007,P02678,151
ST028886,WH007,P02114,34
ST028887,WH004,P04194,32
ST028888,WH006,P02718,102
ST028889,WH002,P01138,47
ST028890,WH001,P02427,176
ST028891,WH004,P00896,124
ST028892,WH009,P04394,79
ST028893,WH006,P01933,81
ST028894,WH008,P03764,66
ST028895,WH004,P01390,108
ST028896,WH005,P02030,64
ST028897,WH010,P04311,98
