product_id,product_name,category_id,supplier_id,reorder_point,safety_stock
P03117,Heart 3116,CA016,SUP071,32,9
P03118,Quite 3117,CA031,SUP056,7,2
P03119,Class 3118,CA042,SUP105,22,5
P03120,Science 3119,CA025,SUP200,38,6
P03121,Not 3120,CA013,SUP101,36,6
P03122,Strong 3121,CA006,SUP051,33,13
P03123,Both 3122,CA044,SUP074,29,2
P03124,Car 3123,CA009,SUP171,30,8
P03125,Method 3124,CA045,SUP121,43,18
P03126,Early 3125,CA036,SUP143,12,3
P03127,Free 3126,CA043,SUP166,23,12
P03128,Open 3127,CA020,SUP143,46,8
P03129,Story 3128,CA018,SUP005,26,18
P03130,Quite 3129,CA043,SUP083,33,4
P03131,Something 3130,CA021,SUP182,37,7
P03132,Hand 3131,CA004,SUP051,42,12
P03133,Support 3132,CA050,SUP010,49,19
P03134,Wait 3133,CA033,SUP140,39,19
P03135,Leg 3134,CA027,SUP004,47,11
P03136,Significant 3135,CA007,SUP095,7,6
P03137,Data 3136,CA006,SUP146,23,16
P03138,Against 3137,CA015,SUP080,14,5
P03139,Risk 3138,CA018,SUP036,31,2
P03140,Huge 3139,CA032,SUP025,19,16
P03141,Help 3140,CA011,SUP098,15,18
P03142,Shake 3141,CA020,SUP164,30,15
P03143,Center 3142,CA024,SUP101,28,19
P03144,Enough 3143,CA015,SUP195,17,3
P03145,Way 3144,CA048,SUP009,36,7
P03146,Among 3145,CA007,SUP061,41,14
P03147,Memory 3146,CA021,SUP053,8,18
P03148,Seat 3147,CA042,SUP146,17,7
P03149,Left 3148,CA026,SUP171,13,6
P03150,Operation 3149,CA044,SUP163,38,8
P03151,Financial 3150,CA014,SUP063,41,2
P03152,Occur 3151,CA037,SUP121,11,14
P03153,Same 3152,CA021,SUP105,5,2
P03154,Might 3153,CA018,SUP004,16,14
P03155,Customer 3154,CA005,SUP093,25,12
P03156,Our 3155,CA003,SUP169,15,8
P03157,Culture 3156,CA023,SUP173,48,4
P03158,Of 3157,CA026,SUP178,48,2
P03159,Happen 3158,CA037,SUP028,48,9
P03160,Game 3159,CA024,SUP170,18,18
P03161,Sign 3160,CA049,SUP080,38,14
P03162,Management 3161,CA019,SUP076,38,15
P03163,Face 3162,CA025,SUP116,29,6
P03164,Trip 3163,CA021,SUP069,8,7
P03165,Theory 3164,CA012,SUP098,30,7
P03166,Place 3165,CA041,SUP001,20,9
P03167,Who 3166,CA033,SUP167,14,14
P03168,Traditional 3167,CA050,SUP096,49,19
P03169,Once 3168,CA004,SUP017,6,5
P03170,College 3169,CA042,SUP112,39,18
P03171,Authority 3170,CA007,SUP091,23,6
P03172,Nice 3171,CA022,SUP088,10,4
P03173,Clear 3172,CA033,SUP163,23,5
P03174,Listen 3173,CA017,SUP174,12,6
P03175,Find 3174,CA024,SUP170,18,15
P03176,Ten 3175,CA034,SUP167,14,16
P03177,Everyone 3176,CA028,SUP090,7,18
P03178,Number 3177,CA043,SUP049,42,7
P03179,Hit 3178,CA041,SUP190,33,11
P03180,Long 3179,CA039,SUP038,19,17
P03181,A 3180,CA022,SUP151,27,18
P03182,Stand 3181,CA049,SUP150,27,15
P03183,Pull 3182,CA017,SUP132,22,13
P03184,Move 3183,CA034,SUP177,23,10
P03185,Hundred 3184,CA006,SUP059,32,16
P03186,Similar 3185,CA046,SUP068,30,13
P03187,Crime 3186,CA006,SUP199,14,15
P03188,Use 3187,CA034,SUP130,8,19
P03189,After 3188,CA001,SUP049,6,7
P03190,President 3189,CA010,SUP126,7,5
P03191,Tough 3190,CA021,SUP159,11,13
P03192,Himself 3191,CA005,SUP111,20,14
P03193,Stand 3192,CA002,SUP168,35,14
P03194,Pressure 3193,CA022,SUP048,14,13
P03195,Edge 3194,CA048,SUP051,23,4
P03196,Full 3195,CA002,SUP043,32,4
P03197,Set 3196,CA010,SUP098,21,15
P03198,At 3197,CA034,SUP183,32,19
P03199,Reason 3198,CA016,SUP177,23,11
P03200,Nothing 3199,CA048,SUP124,41,18
P03201,Tell 3200,CA039,SUP080,27,16
P03202,Impact 3201,CA022,SUP185,24,10
P03203,Customer 3202,CA012,SUP111,17,5
P03204,Need 3203,CA024,SUP143,17,16
P03205,Result 3204,CA047,SUP027,47,17
P03206,Modern 3205,CA040,SUP196,15,9
P03207,Space 3206,CA038,SUP192,19,18
P03208,Ok 3207,CA010,SUP158,21,2
P03209,Class 3208,CA035,SUP164,32,8
P03210,Position 3209,CA049,SUP195,23,19
P03211,Fear 3210,CA032,SUP113,8,13
P03212,Future 3211,CA007,SUP086,26,17
P03213,It 3212,CA021,SUP114,26,2
P03214,Put 3213,CA020,SUP124,41,16
P03215,Fund 3214,CA026,SUP049,43,8
P03216,Bring 3215,CA004,SUP076,38,18
P03217,Big 3216,CA046,SUP055,37,4
P03218,Necessary 3217,CA022,SUP056,48,12
P03219,Reason 3218,CA015,SUP196,46,7
P03220,Audience 3219,CA040,SUP095,44,7
P03221,Animal 3220,CA021,SUP044,37,16
P03222,Thing 3221,CA015,SUP159,16,8
P03223,Writer 3222,CA022,SUP186,6,12
P03224,Carry 3223,CA028,SUP087,32,18
P03225,Could 3224,CA014,SUP181,14,19
P03226,Tv 3225,CA027,SUP084,26,9
P03227,Almost 3226,CA041,SUP151,21,9
P03228,Defense 3227,CA040,SUP156,30,12
P03229,Both 3228,CA028,SUP016,7,4
P03230,Mention 3229,CA026,SUP165,11,15
P03231,Dark 3230,CA049,SUP149,48,10
P03232,Bit 3231,CA002,SUP145,12,2
P03233,Almost 3232,CA025,SUP037,24,2
P03234,Own 3233,CA003,SUP077,16,13
P03235,Quality 3234,CA008,SUP147,39,12
P03236,Think 3235,CA044,SUP158,21,2
P03237,Important 3236,CA033,SUP045,32,13
P03238,Really 3237,CA042,SUP146,45,18
P03239,Might 3238,CA035,SUP062,14,16
P03240,Never 3239,CA006,SUP164,26,3
P03241,Price 3240,CA039,SUP100,42,19
P03242,Science 3241,CA023,SUP052,37,17
P03243,Performance 3242,CA025,SUP019,26,5
P03244,Establish 3243,CA050,SUP109,48,9
P03245,Appear 3244,CA043,SUP044,41,3
P03246,Hit 3245,CA019,SUP007,17,15
P03247,Do 3246,CA005,SUP172,31,16
P03248,Police 3247,CA011,SUP117,19,10
P03249,Serious 3248,CA012,SUP068,26,3
P03250,Avoid 3249,CA010,SUP034,34,18
P03251,Add 3250,CA008,SUP194,47,11
P03252,Wonder 3251,CA024,SUP069,44,10
P03253,Will 3252,CA028,SUP055,41,3
P03254,Detail 3253,CA041,SUP010,38,18
P03255,Reality 3254,CA036,SUP042,48,12
P03256,Million 3255,CA037,SUP041,38,18
P03257,Without 3256,CA021,SUP197,39,11
P03258,Voice 3257,CA008,SUP122,46,19
P03259,There 3258,CA009,SUP138,23,7
P03260,Base 3259,CA047,SUP010,12,17
P03261,Management 3260,CA015,SUP102,43,19
P03262,Suddenly 3261,CA048,SUP188,37,19
P03263,Purpose 3262,CA046,SUP128,48,2
P03264,Ask 3263,CA040,SUP179,32,4
P03265,Herself 3264,CA018,SUP149,41,16
P03266,Open 3265,CA042,SUP136,29,11
P03267,Six 3266,CA020,SUP193,40,6
P03268,Writer 3267,CA006,SUP092,21,16
P03269,Voice 3268,CA012,SUP113,28,15
P03270,Just 3269,CA002,SUP078,25,16
P03271,Term 3270,CA007,SUP085,6,11
P03272,Home 3271,CA016,SUP030,35,10
P03273,Study 3272,CA003,SUP049,48,13
P03274,Section 3273,CA045,SUP009,37,8
P03275,Article 3274,CA003,SUP145,34,6
P03276,Than 3275,CA027,SUP069,16,11
P03277,Practice 3276,CA050,SUP058,48,9
P03278,Exactly 3277,CA043,SUP185,16,17
P03279,Newspaper 3278,CA040,SUP062,28,13
P03280,Amount 3279,CA038,SUP052,28,10
P03281,Similar 3280,CA033,SUP189,15,11
P03282,Avoid 3281,CA028,SUP040,17,17
P03283,They 3282,CA001,SUP166,31,11
P03284,Fly 3283,CA008,SUP171,12,10
P03285,Bank 3284,CA037,SUP063,14,4
P03286,You 3285,CA032,SUP147,12,12
P03287,Direction 3286,CA048,SUP050,24,7
P03288,Natural 3287,CA043,SUP161,12,7
P03289,Bill 3288,CA037,SUP141,13,16
P03290,Blood 3289,CA004,SUP078,11,16
P03291,Share 3290,CA030,SUP097,18,14
P03292,During 3291,CA006,SUP190,32,6
P03293,Night 3292,CA046,SUP043,6,15
P03294,Image 3293,CA019,SUP177,47,3
P03295,Customer 3294,CA032,SUP036,12,13
P03296,Data 3295,CA009,SUP122,17,15
P03297,Never 3296,CA012,SUP108,25,16
P03298,Realize 3297,CA011,SUP010,32,18
P03299,Energy 3298,CA046,SUP095,39,15
P03300,Over 3299,CA016,SUP006,27,19
P03301,Process 3300,CA001,SUP057,19,6
P03302,Yourself 3301,CA045,SUP129,6,13
P03303,Country 3302,CA021,SUP071,16,11
P03304,Open 3303,CA030,SUP186,40,9
P03305,So 3304,CA013,SUP021,7,7
P03306,Open 3305,CA034,SUP092,9,16
P03307,Just 3306,CA004,SUP127,7,13
P03308,Skin 3307,CA028,SUP080,23,7
P03309,Born 3308,CA038,SUP056,6,13
P03310,Space 3309,CA031,SUP116,48,16
P03311,Pull 3310,CA027,SUP148,41,13
P03312,Part 3311,CA005,SUP182,21,10
P03313,Help 3312,CA025,SUP025,18,3
P03314,Represent 3313,CA003,SUP156,32,14
P03315,Low 3314,CA033,SUP005,31,14
P03316,Scientist 3315,CA004,SUP120,14,9
P03317,Reduce 3316,CA025,SUP021,7,14
P03318,Late 3317,CA020,SUP018,40,5
P03319,Use 3318,CA034,SUP175,42,7
P03320,Body 3319,CA026,SUP198,29,7
P03321,Compare 3320,CA005,SUP057,26,13
P03322,Structure 3321,CA035,SUP093,43,13
P03323,Couple 3322,CA028,SUP019,34,18
P03324,Oil 3323,CA029,SUP128,25,8
P03325,Interest 3324,CA009,SUP097,34,16
P03326,Mother 3325,CA038,SUP193,32,18
P03327,Green 3326,CA050,SUP131,35,11
P03328,Really 3327,CA006,SUP170,30,7
P03329,Coach 3328,CA019,SUP021,47,10
P03330,None 3329,CA044,SUP040,26,16
P03331,Plan 3330,CA011,SUP067,25,17
P03332,Level 3331,CA002,SUP153,5,9
P03333,Worker 3332,CA047,SUP127,41,17
P03334,He 3333,CA044,SUP055,17,6
P03335,Weight 3334,CA044,SUP180,25,19
P03336,Forward 3335,CA009,SUP172,13,15
P03337,Oil 3336,CA021,SUP109,21,3
P03338,Garden 3337,CA024,SUP098,25,4
P03339,Through 3338,CA034,SUP184,35,15
P03340,Hot 3339,CA022,SUP183,43,8
P03341,Itself 3340,CA003,SUP112,26,16
P03342,South 3341,CA012,SUP198,16,18
P03343,Property 3342,CA028,SUP115,10,2
P03344,Law 3343,CA030,SUP117,20,10
P03345,That 3344,CA026,SUP087,30,15
P03346,She 3345,CA048,SUP081,9,17
P03347,Game 3346,CA021,SUP066,13,14
P03348,Politics 3347,CA028,SUP019,44,7
P03349,Effect 3348,CA026,SUP135,18,2
P03350,Order 3349,CA033,SUP118,48,5
P03351,Offer 3350,CA021,SUP191,46,4
P03352,Difficult 3351,CA035,SUP042,34,18
P03353,How 3352,CA034,SUP042,30,3
P03354,Space 3353,CA041,SUP059,49,9
P03355,Oil 3354,CA047,SUP020,33,16
P03356,With 3355,CA018,SUP073,23,7
P03357,Size 3356,CA011,SUP017,12,3
P03358,Environmental 3357,CA023,SUP027,27,16
P03359,Here 3358,CA048,SUP175,46,13
P03360,Local 3359,CA022,SUP002,39,4
P03361,Line 3360,CA017,SUP063,35,11
P03362,Industry 3361,CA005,SUP062,39,15
P03363,A 3362,CA044,SUP100,36,15
P03364,She 3363,CA011,SUP019,9,4
P03365,Already 3364,CA030,SUP017,20,2
P03366,Feel 3365,CA015,SUP069,21,2
P03367,Pick 3366,CA027,SUP167,36,3
P03368,Admit 3367,CA035,SUP117,42,11
P03369,National 3368,CA033,SUP199,36,5
P03370,Central 3369,CA020,SUP081,24,5
P03371,Voice 3370,CA016,SUP039,6,14
P03372,Five 3371,CA034,SUP036,24,10
P03373,According 3372,CA002,SUP168,22,8
P03374,First 3373,CA035,SUP173,5,17
P03375,Doctor 3374,CA040,SUP132,33,19
P03376,Difficult 3375,CA028,SUP153,33,4
P03377,Total 3376,CA047,SUP197,23,11
P03378,Forward 3377,CA039,SUP158,48,17
P03379,Age 3378,CA006,SUP196,44,4
P03380,Sport 3379,CA009,SUP029,10,12
P03381,Term 3380,CA020,SUP196,48,11
P03382,Yes 3381,CA001,SUP051,43,17
P03383,Road 3382,CA008,SUP152,12,9
P03384,Test 3383,CA023,SUP014,28,10
P03385,Fact 3384,CA003,SUP069,24,16
P03386,Wide 3385,CA004,SUP146,18,4
P03387,On 3386,CA025,SUP170,9,5
P03388,Much 3387,CA047,SUP057,45,14
P03389,Only 3388,CA038,SUP012,44,13
P03390,Own 3389,CA015,SUP017,38,10
P03391,With 3390,CA021,SUP030,20,15
P03392,Owner 3391,CA035,SUP088,49,8
P03393,Clear 3392,CA046,SUP099,11,17
P03394,Between 3393,CA014,SUP023,20,6
P03395,Always 3394,CA036,SUP129,11,11
P03396,Magazine 3395,CA012,SUP079,31,19
P03397,Heart 3396,CA017,SUP032,18,12
P03398,Clearly 3397,CA039,SUP009,18,8
P03399,Certainly 3398,CA009,SUP015,48,15
P03400,Evidence 3399,CA035,SUP156,37,19
P03401,Hit 3400,CA013,SUP152,37,12
P03402,Visit 3401,CA015,SUP188,48,13
P03403,Pass 3402,CA018,SUP163,24,19
P03404,Enjoy 3403,CA033,SUP027,40,3
P03405,Early 3404,CA006,SUP109,11,2
P03406,Establish 3405,CA027,SUP076,36,11
P03407,Talk 3406,CA023,SUP148,7,2
P03408,First 3407,CA027,SUP065,43,7
P03409,Best 3408,CA034,SUP177,33,8
P03410,Own 3409,CA046,SUP109,28,18
P03411,Instead 3410,CA038,SUP129,26,10
P03412,Outside 3411,CA014,SUP010,10,8
P03413,Whose 3412,CA036,SUP047,28,18
P03414,Director 3413,CA008,SUP123,44,4
P03415,Similar 3414,CA035,SUP059,27,17
P03416,Bank 3415,CA019,SUP096,42,6
P03417,Several 3416,CA030,SUP190,14,19
P03418,Garden 3417,CA014,SUP103,20,2
P03419,Structure 3418,CA020,SUP124,15,5
P03420,Meeting 3419,CA049,SUP086,36,12
P03421,Consumer 3420,CA025,SUP146,49,10
P03422,Method 3421,CA040,SUP112,10,9
P03423,That 3422,CA024,SUP174,28,9
P03424,Way 3423,CA014,SUP160,37,6
P03425,Road 3424,CA026,SUP027,16,13
P03426,Scientist 3425,CA038,SUP018,31,2
P03427,Part 3426,CA023,SUP167,42,16
P03428,Ten 3427,CA022,SUP177,22,19
P03429,Whatever 3428,CA048,SUP082,49,7
P03430,Beyond 3429,CA019,SUP172,43,11
P03431,Physical 3430,CA046,SUP072,17,15
P03432,Quality 3431,CA003,SUP054,44,9
P03433,First 3432,CA042,SUP162,34,4
P03434,Always 3433,CA019,SUP071,45,13
P03435,Side 3434,CA009,SUP164,17,13
P03436,System 3435,CA028,SUP146,38,16
P03437,Part 3436,CA020,SUP038,40,8
P03438,I 3437,CA045,SUP187,34,5
P03439,Bar 3438,CA007,SUP137,29,10
P03440,State 3439,CA014,SUP200,6,17
P03441,Arrive 3440,CA009,SUP179,40,14
P03442,Will 3441,CA019,SUP035,22,5
P03443,Spend 3442,CA047,SUP082,9,10
P03444,Good 3443,CA014,SUP133,23,19
P03445,Happen 3444,CA038,SUP142,46,16
P03446,Until 3445,CA036,SUP158,22,16
P03447,Technology 3446,CA040,SUP004,36,7
P03448,Leader 3447,CA017,SUP167,25,12
P03449,Keep 3448,CA030,SUP192,14,9
P03450,Wonder 3449,CA009,SUP153,41,18
P03451,Trip 3450,CA033,SUP156,26,18
P03452,Camera 3451,CA025,SUP194,17,19
P03453,True 3452,CA014,SUP150,21,5
P03454,Speech 3453,CA011,SUP159,13,16
P03455,Dream 3454,CA035,SUP023,28,3
P03456,Small 3455,CA041,SUP048,48,3
P03457,Read 3456,CA014,SUP148,18,11
P03458,Time 3457,CA030,SUP125,12,4
P03459,Play 3458,CA041,SUP166,41,9
P03460,Without 3459,CA004,SUP055,23,8
P03461,Activity 3460,CA004,SUP068,32,13
P03462,Protect 3461,CA028,SUP088,45,16
P03463,Star 3462,CA008,SUP001,34,15
P03464,Project 3463,CA002,SUP135,11,17
P03465,Idea 3464,CA041,SUP185,30,15
P03466,Arm 3465,CA046,SUP095,44,4
P03467,Focus 3466,CA022,SUP140,15,19
P03468,Need 3467,CA041,SUP106,18,7
P03469,Analysis 3468,CA016,SUP133,25,18
P03470,From 3469,CA029,SUP108,12,15
P03471,Notice 3470,CA049,SUP178,7,15
P03472,Other 3471,CA048,SUP042,32,14
P03473,Citizen 3472,CA030,SUP102,33,4
P03474,General 3473,CA012,SUP124,27,14
P03475,Morning 3474,CA035,SUP140,22,3
P03476,Save 3475,CA011,SUP103,39,10
P03477,Do 3476,CA046,SUP146,17,14
P03478,Claim 3477,CA050,SUP194,16,9
P03479,Apply 3478,CA021,SUP074,9,17
P03480,Report 3479,CA021,SUP108,43,4
P03481,Sign 3480,CA005,SUP122,15,14
P03482,Increase 3481,CA048,SUP017,15,5
P03483,Like 3482,CA020,SUP196,46,19
P03484,Soldier 3483,CA037,SUP071,35,3
P03485,Physical 3484,CA003,SUP062,35,16
P03486,Parent 3485,CA044,SUP041,17,18
P03487,Mother 3486,CA033,SUP119,18,11
P03488,Believe 3487,CA009,SUP162,49,2
P03489,Doctor 3488,CA009,SUP198,46,7
P03490,Lay 3489,CA004,SUP045,29,4
P03491,Figure 3490,CA035,SUP058,37,8
P03492,Stop 3491,CA017,SUP179,37,14
P03493,Indeed 3492,CA034,SUP126,19,14
P03494,Choose 3493,CA024,SUP162,20,18
P03495,Cause 3494,CA032,SUP044,48,2
P03496,Great 3495,CA001,SUP015,42,15
P03497,Beautiful 3496,CA008,SUP078,10,4
P03498,Maybe 3497,CA045,SUP070,48,15
P03499,Owner 3498,CA023,SUP178,29,2
P03500,Skill 3499,CA047,SUP101,19,17
P03501,Appear 3500,CA040,SUP160,8,11
P03502,Official 3501,CA012,SUP195,8,14
P03503,Inside 3502,CA012,SUP003,34,5
P03504,Everybody 3503,CA046,SUP086,38,10
P03505,Bed 3504,CA047,SUP074,31,15
P03506,Inside 3505,CA015,SUP051,35,5
P03507,More 3506,CA041,SUP067,36,11
P03508,Leader 3507,CA019,SUP076,48,9
P03509,Staff 3508,CA026,SUP093,43,4
P03510,Save 3509,CA029,SUP176,13,8
P03511,Case 3510,CA022,SUP145,45,11
P03512,Sound 3511,CA040,SUP007,12,4
P03513,Central 3512,CA021,SUP013,18,3
P03514,Medical 3513,CA038,SUP120,37,16
P03515,Operation 3514,CA020,SUP066,27,10
P03516,Decade 3515,CA029,SUP004,25,16
P03517,Method 3516,CA004,SUP138,16,18
P03518,Indicate 3517,CA007,SUP088,6,8
P03519,Reach 3518,CA028,SUP017,17,19
P03520,Owner 3519,CA028,SUP052,8,16
P03521,Deal 3520,CA004,SUP134,24,19
P03522,Option 3521,CA022,SUP069,18,13
P03523,Power 3522,CA012,SUP137,34,9
P03524,Simply 3523,CA045,SUP021,33,3
P03525,Need 3524,CA003,SUP024,12,3
P03526,Employee 3525,CA022,SUP004,16,6
P03527,Eight 3526,CA044,SUP152,45,2
P03528,Away 3527,CA002,SUP187,42,5
P03529,Exactly 3528,CA024,SUP003,30,7
P03530,Standard 3529,CA034,SUP068,6,14
P03531,Law 3530,CA027,SUP101,44,12
P03532,Game 3531,CA041,SUP168,18,14
P03533,Reveal 3532,CA001,SUP176,10,9
P03534,Window 3533,CA008,SUP054,46,8
P03535,Parent 3534,CA023,SUP035,44,14
P03536,Behind 3535,CA038,SUP056,35,2
P03537,Budget 3536,CA006,SUP108,21,7
P03538,Remain 3537,CA022,SUP040,29,8
P03539,Job 3538,CA025,SUP068,36,17
P03540,Land 3539,CA018,SUP046,16,16
P03541,History 3540,CA017,SUP078,17,3
P03542,Happen 3541,CA012,SUP141,23,17
P03543,Cut 3542,CA006,SUP155,48,18
P03544,Full 3543,CA026,SUP006,29,16
P03545,Guy 3544,CA027,SUP017,35,4
P03546,Phone 3545,CA008,SUP164,41,5
P03547,Reality 3546,CA019,SUP099,29,13
P03548,Agent 3547,CA042,SUP081,20,6
P03549,Speech 3548,CA001,SUP002,42,18
P03550,Focus 3549,CA029,SUP077,47,7
P03551,Condition 3550,CA045,SUP180,27,11
P03552,Hard 3551,CA049,SUP066,18,19
P03553,Practice 3552,CA035,SUP052,10,11
P03554,Term 3553,CA040,SUP092,29,7
P03555,Suggest 3554,CA014,SUP171,27,7
P03556,Letter 3555,CA035,SUP022,47,16
P03557,Price 3556,CA048,SUP111,16,5
P03558,Child 3557,CA045,SUP107,17,17
P03559,Let 3558,CA020,SUP183,40,9
P03560,Another 3559,CA049,SUP067,43,8
P03561,Window 3560,CA013,SUP188,38,18
P03562,Television 3561,CA038,SUP186,10,14
P03563,East 3562,CA049,SUP140,42,16
P03564,Decision 3563,CA046,SUP069,44,3
P03565,Reveal 3564,CA049,SUP084,12,11
P03566,Hour 3565,CA008,SUP103,12,14
P03567,Clearly 3566,CA043,SUP039,44,19
P03568,Sometimes 3567,CA020,SUP013,37,12
P03569,Should 3568,CA033,SUP041,38,14
P03570,Tonight 3569,CA026,SUP057,48,6
P03571,Bed 3570,CA039,SUP181,19,4
P03572,Budget 3571,CA021,SUP012,40,14
P03573,Sister 3572,CA049,SUP013,39,6
P03574,Arm 3573,CA042,SUP120,26,13
P03575,Eight 3574,CA043,SUP097,27,15
P03576,Pressure 3575,CA041,SUP057,44,7
P03577,With 3576,CA009,SUP040,49,10
P03578,Choose 3577,CA024,SUP118,26,18
P03579,Trouble 3578,CA037,SUP080,9,9
P03580,There 3579,CA049,SUP128,35,14
P03581,Ten 3580,CA041,SUP173,17,6
P03582,Field 3581,CA017,SUP035,32,18
P03583,Address 3582,CA024,SUP003,24,4
P03584,Gun 3583,CA021,SUP120,37,7
P03585,Rule 3584,CA039,SUP005,20,15
P03586,Summer 3585,CA041,SUP011,33,16
P03587,Bring 3586,CA039,SUP126,27,15
P03588,Focus 3587,CA013,SUP071,28,12
P03589,Listen 3588,CA011,SUP117,38,12
P03590,Market 3589,CA046,SUP184,11,10
P03591,Agency 3590,CA019,SUP138,42,7
P03592,Glass 3591,CA011,SUP106,41,16
P03593,Determine 3592,CA013,SUP116,8,13
P03594,Sister 3593,CA046,SUP162,38,7
P03595,Note 3594,CA045,SUP067,46,2
P03596,Development 3595,CA001,SUP200,26,17
P03597,Democrat 3596,CA040,SUP031,9,16
P03598,Office 3597,CA044,SUP075,46,3
P03599,Necessary 3598,CA019,SUP071,27,18
P03600,Social 3599,CA012,SUP066,19,4
P03601,Evening 3600,CA008,SUP070,35,4
P03602,Official 3601,CA008,SUP041,13,6
P03603,Meeting 3602,CA045,SUP191,47,18
P03604,Prevent 3603,CA012,SUP160,29,18
P03605,Show 3604,CA048,SUP020,29,7
P03606,Chance 3605,CA033,SUP185,25,2
P03607,Run 3606,CA045,SUP178,13,8
P03608,Say 3607,CA026,SUP153,42,16
P03609,Relate 3608,CA039,SUP140,26,8
P03610,Affect 3609,CA028,SUP199,47,12
P03611,However 3610,CA005,SUP039,27,15
P03612,Pass 3611,CA008,SUP145,8,14
P03613,Western 3612,CA025,SUP045,33,10
P03614,Record 3613,CA027,SUP139,19,10
P03615,New 3614,CA046,SUP070,5,17
P03616,Animal 3615,CA023,SUP125,34,13
P03617,Especially 3616,CA030,SUP151,33,11
P03618,Conference 3617,CA045,SUP091,24,7
P03619,As 3618,CA047,SUP070,37,19
P03620,Federal 3619,CA023,SUP166,45,3
P03621,Deep 3620,CA049,SUP130,48,10
P03622,Strategy 3621,CA047,SUP084,40,7
P03623,Same 3622,CA020,SUP089,26,3
P03624,Prepare 3623,CA018,SUP079,17,16
P03625,Experience 3624,CA018,SUP113,11,18
P03626,Argue 3625,CA002,SUP093,12,17
P03627,Make 3626,CA004,SUP072,32,9
P03628,Real 3627,CA030,SUP165,49,11
P03629,You 3628,CA033,SUP049,47,11
P03630,Across 3629,CA036,SUP052,13,19
P03631,Audience 3630,CA018,SUP033,29,11
P03632,Important 3631,CA037,SUP022,20,10
P03633,Recent 3632,CA019,SUP114,14,2
P03634,Experience 3633,CA047,SUP133,15,5
P03635,Recognize 3634,CA028,SUP018,35,4
P03636,Together 3635,CA040,SUP166,16,11
P03637,While 3636,CA020,SUP118,35,13
P03638,Receive 3637,CA049,SUP117,18,19
P03639,Here 3638,CA033,SUP037,48,7
P03640,Treatment 3639,CA012,SUP064,36,3
P03641,Box 3640,CA015,SUP138,21,11
P03642,After 3641,CA041,SUP079,39,3
P03643,Final 3642,CA039,SUP170,5,10
P03644,Trip 3643,CA002,SUP123,33,11
P03645,Use 3644,CA029,SUP176,8,3
P03646,Range 3645,CA041,SUP044,27,9
P03647,Imagine 3646,CA010,SUP082,32,18
P03648,During 3647,CA002,SUP087,20,18
P03649,Husband 3648,CA011,SUP016,16,5
P03650,Movie 3649,CA013,SUP054,25,19
P03651,Security 3650,CA010,SUP102,49,13
P03652,Bit 3651,CA014,SUP163,21,18
P03653,Well 3652,CA018,SUP098,44,10
P03654,Four 3653,CA009,SUP156,17,15
P03655,Memory 3654,CA039,SUP002,36,15
P03656,Trial 3655,CA028,SUP094,41,18
P03657,Picture 3656,CA003,SUP141,19,3
P03658,Night 3657,CA020,SUP169,16,9
P03659,Behavior 3658,CA006,SUP059,19,6
P03660,Cultural 3659,CA027,SUP069,38,8
P03661,Decide 3660,CA002,SUP119,10,17
P03662,Month 3661,CA029,SUP092,21,17
P03663,Lot 3662,CA038,SUP181,24,18
P03664,Option 3663,CA003,SUP045,13,8
P03665,With 3664,CA016,SUP148,9,9
P03666,Seem 3665,CA030,SUP024,27,9
P03667,Age 3666,CA040,SUP189,37,12
P03668,Among 3667,CA002,SUP091,42,16
P03669,End 3668,CA017,SUP094,18,19
P03670,Win 3669,CA041,SUP058,21,7
P03671,Next 3670,CA012,SUP155,23,13
P03672,Focus 3671,CA035,SUP154,37,16
P03673,Goal 3672,CA043,SUP128,5,7
P03674,Might 3673,CA001,SUP007,17,19
P03675,Increase 3674,CA045,SUP170,31,10
P03676,Size 3675,CA015,SUP047,10,9
P03677,Close 3676,CA026,SUP053,10,15
P03678,Affect 3677,CA037,SUP187,37,9
P03679,Hand 3678,CA021,SUP038,34,3
P03680,Return 3679,CA049,SUP197,39,5
P03681,He 3680,CA031,SUP053,27,7
P03682,Hear 3681,CA025,SUP143,14,4
P03683,Process 3682,CA023,SUP154,23,4
P03684,Five 3683,CA024,SUP048,32,12
P03685,Eat 3684,CA038,SUP095,27,11
P03686,More 3685,CA028,SUP147,8,13
P03687,Fact 3686,CA021,SUP137,24,15
P03688,Task 3687,CA043,SUP064,23,19
P03689,Assume 3688,CA018,SUP093,46,10
P03690,Process 3689,CA036,SUP182,31,16
P03691,Even 3690,CA035,SUP125,38,4
P03692,Unit 3691,CA045,SUP179,8,12
P03693,Impact 3692,CA009,SUP039,42,11
P03694,Voice 3693,CA038,SUP004,11,19
P03695,Teacher 3694,CA030,SUP126,11,5
P03696,All 3695,CA044,SUP003,30,14
P03697,Yet 3696,CA034,SUP064,30,7
P03698,One 3697,CA032,SUP029,23,14
P03699,Far 3698,CA003,SUP116,13,6
P03700,Down 3699,CA003,SUP011,24,15
P03701,Civil 3700,CA028,SUP097,46,14
P03702,Growth 3701,CA044,SUP102,49,15
P03703,Watch 3702,CA015,SUP186,20,9
P03704,Increase 3703,CA041,SUP155,21,17
P03705,Realize 3704,CA023,SUP021,26,14
P03706,Certain 3705,CA040,SUP039,17,16
P03707,Begin 3706,CA011,SUP102,16,2
P03708,Show 3707,CA048,SUP046,14,3
